species,subspecies,date_collected,bird_id,lon_dd,lat_dd,location,source,inrange,dist_km,sex,type,unit,mean_l,mean_r,sd_l,sd_r,fa_left_right,fa_ratio,fa_abs_mm,decade,biome,geometry,file_name,FC_buffer,FC_percentage.value,to_remove,FC_proportion,log_dist
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,400,68.33631484794275,0,0.6833631484794275,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,500,61.46788990825688,0,0.6146788990825688,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,600,62.05250596658711,0,0.6205250596658711,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,700,65.26315789473685,0,0.6526315789473685,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,800,66.35346756152126,0,0.6635346756152125,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,900,67.6470588235294,0,0.676470588235294,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1000,69.17120734155434,0,0.6917120734155433,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1100,69.5260663507109,0,0.695260663507109,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1200,70.42786069651741,0,0.7042786069651741,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1300,72.18543046357615,0,0.7218543046357615,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1400,73.99883075124232,0,0.7399883075124233,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94590,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,t,mm,23.32,22.843333333333337,0.05567764362829967,0.05859465277082291,0.47666666666666657,1.0208667736757624,0.47666666666666657,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1500,74.14012738853502,0,0.7414012738853502,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,100,77.14285714285715,0,0.7714285714285716,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,200,71.73913043478261,0,0.717391304347826,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,300,73.01587301587303,0,0.7301587301587302,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,400,68.33631484794275,0,0.6833631484794275,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,500,61.46788990825688,0,0.6146788990825688,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,600,62.05250596658711,0,0.6205250596658711,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,700,65.26315789473685,0,0.6526315789473685,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,800,66.35346756152126,0,0.6635346756152125,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,900,67.6470588235294,0,0.676470588235294,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1000,69.17120734155434,0,0.6917120734155433,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1100,69.5260663507109,0,0.695260663507109,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1200,70.42786069651741,0,0.7042786069651741,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1300,72.18543046357615,0,0.7218543046357615,5.989925959222873
Celeus_flavescens,Celeus flavescens intercedens,2012,94589,-48.5037277777778,-13.9151722222222,"Campinaçu, GO, Brasil",MZUSP,TRUE,399.3850380537706,female,w,mm,144.00666666666666,145.73,0.02081665999465832,0.6323764701505034,-1.7233333333333292,0.9881744779157804,1.7233333333333292,2005,CERRADO,"c(-48.5037277777778, -13.9151722222222)",COLECAO_5_CERRADO-2005.tif,1400,73.99883075124232,0,0.7399883075124233,5.989925959222873
